"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36059518000","Census Tract 5180; Nassau County; New York","6648","1017",
"1400000US36059518100","Census Tract 5181; Nassau County; New York","2829","382",
"1400000US36059518201","Census Tract 5182.01; Nassau County; New York","4247","282",
"1400000US36059518203","Census Tract 5182.03; Nassau County; New York","4284","571",
"1400000US36059518204","Census Tract 5182.04; Nassau County; New York","4885","626",
"1400000US36059518300","Census Tract 5183; Nassau County; New York","5958","690",
"1400000US36059518400","Census Tract 5184; Nassau County; New York","4248","496",
"1400000US36059518501","Census Tract 5185.01; Nassau County; New York","6839","933",
"1400000US36059518502","Census Tract 5185.02; Nassau County; New York","3260","755",
"1400000US36059518600","Census Tract 5186; Nassau County; New York","4260","631",
"1400000US36059518700","Census Tract 5187; Nassau County; New York","5503","571",
"1400000US36059518800","Census Tract 5188; Nassau County; New York","3098","538",
"1400000US36059518900","Census Tract 5189; Nassau County; New York","7430","900",
"1400000US36059519000","Census Tract 5190; Nassau County; New York","6007","825",
"1400000US36059519100","Census Tract 5191; Nassau County; New York","6368","754",
"1400000US36059519200","Census Tract 5192; Nassau County; New York","6851","1019",
"1400000US36059519300","Census Tract 5193; Nassau County; New York","6741","1053",
"1400000US36059519400","Census Tract 5194; Nassau County; New York","4270","737",
"1400000US36059519500","Census Tract 5195; Nassau County; New York","6417","1014",
"1400000US36059519601","Census Tract 5196.01; Nassau County; New York","4461","592",
"1400000US36059519602","Census Tract 5196.02; Nassau County; New York","1997","171",
"1400000US36059519702","Census Tract 5197.02; Nassau County; New York","5917","825",
"1400000US36059519703","Census Tract 5197.03; Nassau County; New York","3624","333",
"1400000US36059519704","Census Tract 5197.04; Nassau County; New York","3087","496",
"1400000US36059519801","Census Tract 5198.01; Nassau County; New York","2441","330",
"1400000US36059519802","Census Tract 5198.02; Nassau County; New York","5093","629",
"1400000US36059519900","Census Tract 5199; Nassau County; New York","5515","767",
"1400000US36059520001","Census Tract 5200.01; Nassau County; New York","7103","804",
"1400000US36059520002","Census Tract 5200.02; Nassau County; New York","4663","816",
"1400000US36059520100","Census Tract 5201; Nassau County; New York","5779","688",
"1400000US36059520200","Census Tract 5202; Nassau County; New York","3310","704",
"1400000US36059520300","Census Tract 5203; Nassau County; New York","5653","484",
"1400000US36059520401","Census Tract 5204.01; Nassau County; New York","4335","502",
"1400000US36059520402","Census Tract 5204.02; Nassau County; New York","4093","498",
"1400000US36059520501","Census Tract 5205.01; Nassau County; New York","3967","698",
"1400000US36059520502","Census Tract 5205.02; Nassau County; New York","5257","577",
"1400000US36059520600","Census Tract 5206; Nassau County; New York","5804","848",
"1400000US36059520700","Census Tract 5207; Nassau County; New York","4847","570",
"1400000US36059520800","Census Tract 5208; Nassau County; New York","4175","483",
"1400000US36059520900","Census Tract 5209; Nassau County; New York","4557","538",
"1400000US36059521000","Census Tract 5210; Nassau County; New York","4619","580",
"1400000US36059521100","Census Tract 5211; Nassau County; New York","4391","510",
"1400000US36059521200","Census Tract 5212; Nassau County; New York","2906","386",
"1400000US36059521301","Census Tract 5213.01; Nassau County; New York","2755","414",
"1400000US36059521302","Census Tract 5213.02; Nassau County; New York","5344","372",
"1400000US36059521400","Census Tract 5214; Nassau County; New York","6449","837",
"1400000US36059521500","Census Tract 5215; Nassau County; New York","5061","511",
"1400000US36059521601","Census Tract 5216.01; Nassau County; New York","4471","523",
"1400000US36059521602","Census Tract 5216.02; Nassau County; New York","3141","390",
"1400000US36059521700","Census Tract 5217; Nassau County; New York","4372","464",
"1400000US36059521801","Census Tract 5218.01; Nassau County; New York","3761","516",
"1400000US36059521802","Census Tract 5218.02; Nassau County; New York","3847","400",
"1400000US36059521902","Census Tract 5219.02; Nassau County; New York","4440","508",
"1400000US36059522000","Census Tract 5220; Nassau County; New York","7460","996",
"1400000US36059522700","Census Tract 5227; Nassau County; New York","4846","639",
"1400000US36059980100","Census Tract 9801; Nassau County; New York","964","12",
"1400000US36059981100","Census Tract 9811; Nassau County; New York","931","13",
"1400000US36059982100","Census Tract 9821; Nassau County; New York","1159","24",
"1400000US36059990100","Census Tract 9901; Nassau County; New York","0","13",
"1400000US36059990200","Census Tract 9902; Nassau County; New York","0","13",
"1400000US36059990301","Census Tract 9903.01; Nassau County; New York","0","13",
"1400000US36059990302","Census Tract 9903.02; Nassau County; New York","0","13",
"1400000US36059990400","Census Tract 9904; Nassau County; New York","0","13",
"1400000US36061000100","Census Tract 1; New York County; New York","0","13",
"1400000US36061000201","Census Tract 2.01; New York County; New York","2666","1368",
"1400000US36061000202","Census Tract 2.02; New York County; New York","7001","729",
"1400000US36061000500","Census Tract 5; New York County; New York","0","13",
"1400000US36061000600","Census Tract 6; New York County; New York","10751","1415",
"1400000US36061000700","Census Tract 7; New York County; New York","8674","1134",
"1400000US36061000800","Census Tract 8; New York County; New York","8713","1196",
"1400000US36061000900","Census Tract 9; New York County; New York","1824","321",
"1400000US36061001001","Census Tract 10.01; New York County; New York","1696","174",
"1400000US36061001002","Census Tract 10.02; New York County; New York","5989","1200",
"1400000US36061001200","Census Tract 12; New York County; New York","4157","539",
"1400000US36061001300","Census Tract 13; New York County; New York","4861","522",
"1400000US36061001401","Census Tract 14.01; New York County; New York","3165","508",
"1400000US36061001402","Census Tract 14.02; New York County; New York","3286","608",
"1400000US36061001501","Census Tract 15.01; New York County; New York","7721","1596",
"1400000US36061001502","Census Tract 15.02; New York County; New York","8623","885",
"1400000US36061001600","Census Tract 16; New York County; New York","7720","1190",
"1400000US36061001800","Census Tract 18; New York County; New York","6948","878",
"1400000US36061002000","Census Tract 20; New York County; New York","4689","795",
"1400000US36061002100","Census Tract 21; New York County; New York","7275","1109",
"1400000US36061002201","Census Tract 22.01; New York County; New York","6748","725",
"1400000US36061002202","Census Tract 22.02; New York County; New York","2521","606",
"1400000US36061002400","Census Tract 24; New York County; New York","4311","672",
"1400000US36061002500","Census Tract 25; New York County; New York","5162","873",
"1400000US36061002601","Census Tract 26.01; New York County; New York","4592","734",
"1400000US36061002602","Census Tract 26.02; New York County; New York","3632","578",
"1400000US36061002700","Census Tract 27; New York County; New York","1203","316",
"1400000US36061002800","Census Tract 28; New York County; New York","6364","944",
"1400000US36061002901","Census Tract 29.01; New York County; New York","1113","102",
"1400000US36061002902","Census Tract 29.02; New York County; New York","3885","803",
"1400000US36061003001","Census Tract 30.01; New York County; New York","3868","584",
"1400000US36061003002","Census Tract 30.02; New York County; New York","3062","295",
"1400000US36061003100","Census Tract 31; New York County; New York","2667","315",
"1400000US36061003200","Census Tract 32; New York County; New York","7523","1182",
"1400000US36061003300","Census Tract 33; New York County; New York","5787","882",
"1400000US36061003400","Census Tract 34; New York County; New York","6647","903",
"1400000US36061003601","Census Tract 36.01; New York County; New York","2942","385",
"1400000US36061003602","Census Tract 36.02; New York County; New York","3409","519",
"1400000US36061003700","Census Tract 37; New York County; New York","3380","623",
"1400000US36061003800","Census Tract 38; New York County; New York","8199","1251",
"1400000US36061003900","Census Tract 39; New York County; New York","6935","1155",
"1400000US36061004001","Census Tract 40.01; New York County; New York","3035","600",
"1400000US36061004002","Census Tract 40.02; New York County; New York","6067","1668",
"1400000US36061004100","Census Tract 41; New York County; New York","7051","1423",
"1400000US36061004200","Census Tract 42; New York County; New York","5243","347",
"1400000US36061004300","Census Tract 43; New York County; New York","3494","597",
"1400000US36061004400","Census Tract 44; New York County; New York","15945","1967",
"1400000US36061004500","Census Tract 45; New York County; New York","1226","200",
"1400000US36061004700","Census Tract 47; New York County; New York","2466","427",
"1400000US36061004800","Census Tract 48; New York County; New York","6413","716",
"1400000US36061004900","Census Tract 49; New York County; New York","4323","730",
"1400000US36061005000","Census Tract 50; New York County; New York","4892","824",
"1400000US36061005200","Census Tract 52; New York County; New York","3128","393",
"1400000US36061005400","Census Tract 54; New York County; New York","4713","624",
"1400000US36061005501","Census Tract 55.01; New York County; New York","4987","700",
"1400000US36061005502","Census Tract 55.02; New York County; New York","1918","270",
"1400000US36061005600","Census Tract 56; New York County; New York","4319","858",
"1400000US36061005700","Census Tract 57; New York County; New York","2957","554",
"1400000US36061005800","Census Tract 58; New York County; New York","4237","608",
"1400000US36061005900","Census Tract 59; New York County; New York","5001","559",
"1400000US36061006000","Census Tract 60; New York County; New York","5630","822",
"1400000US36061006100","Census Tract 61; New York County; New York","5218","604",
"1400000US36061006200","Census Tract 62; New York County; New York","4234","616",
"1400000US36061006300","Census Tract 63; New York County; New York","5799","892",
"1400000US36061006400","Census Tract 64; New York County; New York","7513","1070",
"1400000US36061006500","Census Tract 65; New York County; New York","6088","685",
"1400000US36061006600","Census Tract 66; New York County; New York","11615","1704",
"1400000US36061006700","Census Tract 67; New York County; New York","5020","825",
"1400000US36061006800","Census Tract 68; New York County; New York","7265","930",
"1400000US36061006900","Census Tract 69; New York County; New York","2491","304",
"1400000US36061007001","Census Tract 70.01; New York County; New York","3928","1284",
"1400000US36061007002","Census Tract 70.02; New York County; New York","3657","659",
"1400000US36061007100","Census Tract 71; New York County; New York","4995","812",
"1400000US36061007200","Census Tract 72; New York County; New York","7035","852",
"1400000US36061007300","Census Tract 73; New York County; New York","5683","807",
"1400000US36061007400","Census Tract 74; New York County; New York","5056","565",
"1400000US36061007500","Census Tract 75; New York County; New York","3692","491",
"1400000US36061007600","Census Tract 76; New York County; New York","2442","377",
"1400000US36061007700","Census Tract 77; New York County; New York","5706","590",
"1400000US36061007800","Census Tract 78; New York County; New York","9023","1452",
"1400000US36061007900","Census Tract 79; New York County; New York","4211","696",
"1400000US36061008000","Census Tract 80; New York County; New York","5137","659",
"1400000US36061008100","Census Tract 81; New York County; New York","6639","1094",
"1400000US36061008200","Census Tract 82; New York County; New York","3551","781",
"1400000US36061008300","Census Tract 83; New York County; New York","3798","607",
"1400000US36061008400","Census Tract 84; New York County; New York","1590","416",
"1400000US36061008601","Census Tract 86.01; New York County; New York","3127","499",
"1400000US36061008602","Census Tract 86.02; New York County; New York","0","13",
"1400000US36061008603","Census Tract 86.03; New York County; New York","4765","768",
"1400000US36061008700","Census Tract 87; New York County; New York","6133","877",
"1400000US36061008800","Census Tract 88; New York County; New York","7491","1026",
"1400000US36061008900","Census Tract 89; New York County; New York","6314","671",
"1400000US36061009000","Census Tract 90; New York County; New York","6947","1031",
"1400000US36061009100","Census Tract 91; New York County; New York","6654","776",
"1400000US36061009200","Census Tract 92; New York County; New York","1436","266",
"1400000US36061009300","Census Tract 93; New York County; New York","9632","1170",
"1400000US36061009400","Census Tract 94; New York County; New York","89","77",
"1400000US36061009500","Census Tract 95; New York County; New York","3217","441",
"1400000US36061009600","Census Tract 96; New York County; New York","310","96",
"1400000US36061009700","Census Tract 97; New York County; New York","4565","568",
"1400000US36061009800","Census Tract 98; New York County; New York","8116","1229",
"1400000US36061009901","Census Tract 99.01; New York County; New York","1800","539",
"1400000US36061009902","Census Tract 99.02; New York County; New York","3057","550",
"1400000US36061009903","Census Tract 99.03; New York County; New York","916","151",
"1400000US36061010000","Census Tract 100; New York County; New York","1636","398",
"1400000US36061010100","Census Tract 101; New York County; New York","1824","254",
"1400000US36061010200","Census Tract 102; New York County; New York","243","133",
"1400000US36061010300","Census Tract 103; New York County; New York","2648","614",
"1400000US36061010400","Census Tract 104; New York County; New York","741","200",
"1400000US36061010601","Census Tract 106.01; New York County; New York","7366","1575",
"1400000US36061010602","Census Tract 106.02; New York County; New York","4992","633",
"1400000US36061010801","Census Tract 108.01; New York County; New York","3164","583",
"1400000US36061010802","Census Tract 108.02; New York County; New York","4352","1316",
"1400000US36061010803","Census Tract 108.03; New York County; New York","1876","466",
"1400000US36061010900","Census Tract 109; New York County; New York","210","42",
"1400000US36061011000","Census Tract 110; New York County; New York","7303","1293",
"1400000US36061011100","Census Tract 111; New York County; New York","4899","666",
"1400000US36061011201","Census Tract 112.01; New York County; New York","936","181",
"1400000US36061011202","Census Tract 112.02; New York County; New York","488","136",
"1400000US36061011203","Census Tract 112.03; New York County; New York","1076","171",
"1400000US36061011300","Census Tract 113; New York County; New York","137","25",
"1400000US36061011401","Census Tract 114.01; New York County; New York","1066","233",
"1400000US36061011402","Census Tract 114.02; New York County; New York","2371","537",
"1400000US36061011500","Census Tract 115; New York County; New York","3475","657",
"1400000US36061011600","Census Tract 116; New York County; New York","3577","578",
"1400000US36061011700","Census Tract 117; New York County; New York","4991","688",
"1400000US36061011800","Census Tract 118; New York County; New York","9510","898",
"1400000US36061011900","Census Tract 119; New York County; New York","1040","171",
"1400000US36061012000","Census Tract 120; New York County; New York","2993","472",
"1400000US36061012101","Census Tract 121.01; New York County; New York","2837","564",
"1400000US36061012102","Census Tract 121.02; New York County; New York","5049","799",
"1400000US36061012200","Census Tract 122; New York County; New York","2608","729",
"1400000US36061012400","Census Tract 124; New York County; New York","9826","1242",
"1400000US36061012500","Census Tract 125; New York County; New York","2488","380",
"1400000US36061012601","Census Tract 126.01; New York County; New York","7417","1557",
"1400000US36061012602","Census Tract 126.02; New York County; New York","4682","1053",
"1400000US36061012700","Census Tract 127; New York County; New York","7092","997",
"1400000US36061012800","Census Tract 128; New York County; New York","5089","806",
"1400000US36061012901","Census Tract 129.01; New York County; New York","7530","957",
"1400000US36061012902","Census Tract 129.02; New York County; New York","2350","506",
"1400000US36061013000","Census Tract 130; New York County; New York","3632","626",
"1400000US36061013100","Census Tract 131; New York County; New York","3018","318",
"1400000US36061013201","Census Tract 132.01; New York County; New York","2274","637",
"1400000US36061013202","Census Tract 132.02; New York County; New York","3261","689",
"1400000US36061013203","Census Tract 132.03; New York County; New York","4277","895",
"1400000US36061013300","Census Tract 133; New York County; New York","6304","742",
"1400000US36061013400","Census Tract 134; New York County; New York","11387","1259",
"1400000US36061013501","Census Tract 135.01; New York County; New York","4569","873",
"1400000US36061013502","Census Tract 135.02; New York County; New York","5593","869",
"1400000US36061013601","Census Tract 136.01; New York County; New York","1722","496",
"1400000US36061013602","Census Tract 136.02; New York County; New York","6142","2115",
"1400000US36061013603","Census Tract 136.03; New York County; New York","3937","769",
"1400000US36061013604","Census Tract 136.04; New York County; New York","3435","638",
"1400000US36061013700","Census Tract 137; New York County; New York","6673","1207",
"1400000US36061013800","Census Tract 138; New York County; New York","12826","1867",
"1400000US36061013900","Census Tract 139; New York County; New York","9612","1409",
"1400000US36061014000","Census Tract 140; New York County; New York","7487","951",
"1400000US36061014200","Census Tract 142; New York County; New York","4254","917",
"1400000US36061014300","Census Tract 143; New York County; New York","0","13",
"1400000US36061014401","Census Tract 144.01; New York County; New York","4514","762",
"1400000US36061014402","Census Tract 144.02; New York County; New York","6742","894",
"1400000US36061014500","Census Tract 145; New York County; New York","6620","849",
"1400000US36061014601","Census Tract 146.01; New York County; New York","3705","580",
"1400000US36061014602","Census Tract 146.02; New York County; New York","8433","917",
"1400000US36061014700","Census Tract 147; New York County; New York","2932","652",
"1400000US36061014801","Census Tract 148.01; New York County; New York","2942","475",
"1400000US36061014802","Census Tract 148.02; New York County; New York","6353","1146",
"1400000US36061014900","Census Tract 149; New York County; New York","5781","813",
"1400000US36061015001","Census Tract 150.01; New York County; New York","1972","324",
"1400000US36061015002","Census Tract 150.02; New York County; New York","4588","535",
"1400000US36061015101","Census Tract 151.01; New York County; New York","2786","572",
"1400000US36061015102","Census Tract 151.02; New York County; New York","8161","1402",
"1400000US36061015200","Census Tract 152; New York County; New York","7864","1034",
"1400000US36061015301","Census Tract 153.01; New York County; New York","4644","931",
"1400000US36061015302","Census Tract 153.02; New York County; New York","5377","719",
"1400000US36061015401","Census Tract 154.01; New York County; New York","4666","926",
"1400000US36061015402","Census Tract 154.02; New York County; New York","3899","1163",
"1400000US36061015403","Census Tract 154.03; New York County; New York","4881","948",
"1400000US36061015501","Census Tract 155.01; New York County; New York","5084","1204",
"1400000US36061015502","Census Tract 155.02; New York County; New York","5167","960",
"1400000US36061015601","Census Tract 156.01; New York County; New York","4879","515",
"1400000US36061015602","Census Tract 156.02; New York County; New York","2212","381",
"1400000US36061015700","Census Tract 157; New York County; New York","10352","1345",
"1400000US36061015801","Census Tract 158.01; New York County; New York","4899","538",
"1400000US36061015802","Census Tract 158.02; New York County; New York","3813","557",
"1400000US36061015900","Census Tract 159; New York County; New York","9005","1303",
"1400000US36061016001","Census Tract 160.01; New York County; New York","2884","545",
"1400000US36061016002","Census Tract 160.02; New York County; New York","3250","833",
"1400000US36061016100","Census Tract 161; New York County; New York","6278","751",
"1400000US36061016200","Census Tract 162; New York County; New York","9015","1495",
"1400000US36061016300","Census Tract 163; New York County; New York","6989","1465",
"1400000US36061016400","Census Tract 164; New York County; New York","7814","1022",
"1400000US36061016500","Census Tract 165; New York County; New York","7257","991",
"1400000US36061016600","Census Tract 166; New York County; New York","5916","882",
"1400000US36061016700","Census Tract 167; New York County; New York","7196","952",
"1400000US36061016800","Census Tract 168; New York County; New York","4585","560",
"1400000US36061016900","Census Tract 169; New York County; New York","8010","919",
"1400000US36061017000","Census Tract 170; New York County; New York","8558","1406",
"1400000US36061017100","Census Tract 171; New York County; New York","9200","1721",
"1400000US36061017200","Census Tract 172; New York County; New York","5325","1190",
"1400000US36061017300","Census Tract 173; New York County; New York","8652","1438",
"1400000US36061017401","Census Tract 174.01; New York County; New York","5508","752",
"1400000US36061017402","Census Tract 174.02; New York County; New York","2529","447",
"1400000US36061017500","Census Tract 175; New York County; New York","10125","1765",
"1400000US36061017700","Census Tract 177; New York County; New York","10451","2344",
"1400000US36061017800","Census Tract 178; New York County; New York","4555","749",
"1400000US36061017900","Census Tract 179; New York County; New York","9953","2181",
"1400000US36061018000","Census Tract 180; New York County; New York","6970","1099",
"1400000US36061018100","Census Tract 181; New York County; New York","8837","1489",
"1400000US36061018200","Census Tract 182; New York County; New York","6839","1040",
"1400000US36061018300","Census Tract 183; New York County; New York","8724","1360",
"1400000US36061018400","Census Tract 184; New York County; New York","7661","1168",
"1400000US36061018500","Census Tract 185; New York County; New York","5055","672",
"1400000US36061018600","Census Tract 186; New York County; New York","6366","1186",
"1400000US36061018700","Census Tract 187; New York County; New York","10053","2333",
"1400000US36061018800","Census Tract 188; New York County; New York","4358","826",
"1400000US36061018900","Census Tract 189; New York County; New York","11169","1301",
"1400000US36061019000","Census Tract 190; New York County; New York","3719","447",
"1400000US36061019100","Census Tract 191; New York County; New York","8533","1186",
"1400000US36061019200","Census Tract 192; New York County; New York","4358","695",
"1400000US36061019300","Census Tract 193; New York County; New York","10654","1719",
"1400000US36061019400","Census Tract 194; New York County; New York","6524","902",
"1400000US36061019500","Census Tract 195; New York County; New York","7601","887",
"1400000US36061019600","Census Tract 196; New York County; New York","4211","719",
"1400000US36061019701","Census Tract 197.01; New York County; New York","958","181",
"1400000US36061019702","Census Tract 197.02; New York County; New York","2901","494",
"1400000US36061019800","Census Tract 198; New York County; New York","2684","519",
"1400000US36061019900","Census Tract 199; New York County; New York","9017","911",
"1400000US36061020000","Census Tract 200; New York County; New York","3123","528",
"1400000US36061020101","Census Tract 201.01; New York County; New York","1858","100",
"1400000US36061020102","Census Tract 201.02; New York County; New York","4028","655",
"1400000US36061020300","Census Tract 203; New York County; New York","3933","223",
"1400000US36061020500","Census Tract 205; New York County; New York","5650","325",
"1400000US36061020600","Census Tract 206; New York County; New York","3839","685",
"1400000US36061020701","Census Tract 207.01; New York County; New York","2858","346",
"1400000US36061020800","Census Tract 208; New York County; New York","5713","873",
"1400000US36061020901","Census Tract 209.01; New York County; New York","3388","645",
"1400000US36061021000","Census Tract 210; New York County; New York","7038","912",
"1400000US36061021100","Census Tract 211; New York County; New York","10110","1502",
"1400000US36061021200","Census Tract 212; New York County; New York","4270","599",
"1400000US36061021303","Census Tract 213.03; New York County; New York","6539","921",
"1400000US36061021400","Census Tract 214; New York County; New York","3037","392",
"1400000US36061021500","Census Tract 215; New York County; New York","4193","506",
"1400000US36061021600","Census Tract 216; New York County; New York","9294","1325",
"1400000US36061021703","Census Tract 217.03; New York County; New York","85","3",
"1400000US36061021800","Census Tract 218; New York County; New York","5756","855",
"1400000US36061021900","Census Tract 219; New York County; New York","6147","1120",
"1400000US36061022000","Census Tract 220; New York County; New York","6369","774",
"1400000US36061022102","Census Tract 221.02; New York County; New York","2645","385",
"1400000US36061022200","Census Tract 222; New York County; New York","3350","456",
"1400000US36061022301","Census Tract 223.01; New York County; New York","7680","1039",
"1400000US36061022302","Census Tract 223.02; New York County; New York","3036","364",
"1400000US36061022400","Census Tract 224; New York County; New York","7517","1078",
"1400000US36061022500","Census Tract 225; New York County; New York","10647","1378",
"1400000US36061022600","Census Tract 226; New York County; New York","5400","933",
"1400000US36061022700","Census Tract 227; New York County; New York","5156","854",
"1400000US36061022800","Census Tract 228; New York County; New York","6542","839",
"1400000US36061022900","Census Tract 229; New York County; New York","9177","1251",
"1400000US36061023000","Census Tract 230; New York County; New York","8803","1055",
"1400000US36061023100","Census Tract 231; New York County; New York","6787","1409",
"1400000US36061023200","Census Tract 232; New York County; New York","9581","1657",
"1400000US36061023300","Census Tract 233; New York County; New York","7371","1346",
"1400000US36061023400","Census Tract 234; New York County; New York","4822","865",
"1400000US36061023501","Census Tract 235.01; New York County; New York","7478","1130",
"1400000US36061023502","Census Tract 235.02; New York County; New York","1697","307",
"1400000US36061023600","Census Tract 236; New York County; New York","9640","1222",
"1400000US36061023700","Census Tract 237; New York County; New York","6738","853",
"1400000US36061023802","Census Tract 238.02; New York County; New York","5340","651",
"1400000US36061023803","Census Tract 238.03; New York County; New York","3368","573",
"1400000US36061023804","Census Tract 238.04; New York County; New York","3138","546",
"1400000US36061023900","Census Tract 239; New York County; New York","3127","524",
"1400000US36061024000","Census Tract 240; New York County; New York","2316","66",
"1400000US36061024100","Census Tract 241; New York County; New York","8197","1246",
"1400000US36061024200","Census Tract 242; New York County; New York","5535","1010",
"1400000US36061024301","Census Tract 243.01; New York County; New York","4965","882",
"1400000US36061024302","Census Tract 243.02; New York County; New York","7570","882",
"1400000US36061024500","Census Tract 245; New York County; New York","15353","1778",
"1400000US36061024700","Census Tract 247; New York County; New York","6768","1216",
"1400000US36061024900","Census Tract 249; New York County; New York","1057","235",
"1400000US36061025100","Census Tract 251; New York County; New York","2795","415",
"1400000US36061025300","Census Tract 253; New York County; New York","11434","1919",
"1400000US36061025500","Census Tract 255; New York County; New York","5900","1075",
"1400000US36061025700","Census Tract 257; New York County; New York","4870","520",
"1400000US36061025900","Census Tract 259; New York County; New York","4678","638",
"1400000US36061026100","Census Tract 261; New York County; New York","12794","1501",
"1400000US36061026300","Census Tract 263; New York County; New York","8903","1323",
"1400000US36061026500","Census Tract 265; New York County; New York","8296","974",
"1400000US36061026700","Census Tract 267; New York County; New York","2034","185",
"1400000US36061026900","Census Tract 269; New York County; New York","8989","1550",
"1400000US36061027100","Census Tract 271; New York County; New York","8364","1139",
"1400000US36061027300","Census Tract 273; New York County; New York","7877","999",
"1400000US36061027500","Census Tract 275; New York County; New York","3132","577",
"1400000US36061027700","Census Tract 277; New York County; New York","6944","1138",
"1400000US36061027900","Census Tract 279; New York County; New York","10796","1454",
"1400000US36061028100","Census Tract 281; New York County; New York","3278","394",
"1400000US36061028300","Census Tract 283; New York County; New York","8275","1528",
"1400000US36061028500","Census Tract 285; New York County; New York","8403","1224",
"1400000US36061028700","Census Tract 287; New York County; New York","4116","708",
"1400000US36061029100","Census Tract 291; New York County; New York","11967","1517",
"1400000US36061029300","Census Tract 293; New York County; New York","9361","1888",
"1400000US36061029500","Census Tract 295; New York County; New York","7716","1081",
"1400000US36061029700","Census Tract 297; New York County; New York","17","4",
"1400000US36061029900","Census Tract 299; New York County; New York","3806","609",
"1400000US36061030300","Census Tract 303; New York County; New York","4110","636",
"1400000US36061030700","Census Tract 307; New York County; New York","3923","525",
"1400000US36061030900","Census Tract 309; New York County; New York","11563","1636",
"1400000US36061031100","Census Tract 311; New York County; New York","0","13",
"1400000US36061031703","Census Tract 317.03; New York County; New York","6450","846",
"1400000US36061031704","Census Tract 317.04; New York County; New York","10540","1489",
"1400000US36061031900","Census Tract 319; New York County; New York","0","13",
"1400000US36063020100","Census Tract 201; Niagara County; New York","3451","465",
"1400000US36063020200","Census Tract 202; Niagara County; New York","2595","479",
"1400000US36063020300","Census Tract 203; Niagara County; New York","2081","312",
"1400000US36063020400","Census Tract 204; Niagara County; New York","1507","298",
"1400000US36063020500","Census Tract 205; Niagara County; New York","2272","315",
"1400000US36063020600","Census Tract 206; Niagara County; New York","1353","236",
"1400000US36063020700","Census Tract 207; Niagara County; New York","2631","522",
"1400000US36063020900","Census Tract 209; Niagara County; New York","2554","510",
"1400000US36063021000","Census Tract 210; Niagara County; New York","2843","468",
"1400000US36063021100","Census Tract 211; Niagara County; New York","1603","402",
"1400000US36063021200","Census Tract 212; Niagara County; New York","2140","523",
"1400000US36063021300","Census Tract 213; Niagara County; New York","2270","289",
"1400000US36063021400","Census Tract 214; Niagara County; New York","2104","304",
"1400000US36063021700","Census Tract 217; Niagara County; New York","3230","521",
"1400000US36063022000","Census Tract 220; Niagara County; New York","3420","504",
"1400000US36063022100","Census Tract 221; Niagara County; New York","2076","231",
"1400000US36063022200","Census Tract 222; Niagara County; New York","3509","575",
"1400000US36063022300","Census Tract 223; Niagara County; New York","2367","374",
"1400000US36063022401","Census Tract 224.01; Niagara County; New York","1969","291",
"1400000US36063022500","Census Tract 225; Niagara County; New York","2527","346",
"1400000US36063022601","Census Tract 226.01; Niagara County; New York","2378","285",
"1400000US36063022602","Census Tract 226.02; Niagara County; New York","5523","286",
"1400000US36063022702","Census Tract 227.02; Niagara County; New York","6992","26",
"1400000US36063022713","Census Tract 227.13; Niagara County; New York","3331","495",
"1400000US36063022714","Census Tract 227.14; Niagara County; New York","4296","532",
"1400000US36063022715","Census Tract 227.15; Niagara County; New York","2292","813",
"1400000US36063022716","Census Tract 227.16; Niagara County; New York","3347","525",
"1400000US36063022717","Census Tract 227.17; Niagara County; New York","5289","1102",
"1400000US36063022803","Census Tract 228.03; Niagara County; New York","3251","366",
"1400000US36063022804","Census Tract 228.04; Niagara County; New York","3411","406",
"1400000US36063022901","Census Tract 229.01; Niagara County; New York","2410","416",
"1400000US36063022902","Census Tract 229.02; Niagara County; New York","2574","272",
"1400000US36063023001","Census Tract 230.01; Niagara County; New York","2199","378",
"1400000US36063023100","Census Tract 231; Niagara County; New York","2364","459",
"1400000US36063023200","Census Tract 232; Niagara County; New York","3024","413",
"1400000US36063023301","Census Tract 233.01; Niagara County; New York","2867","435",
"1400000US36063023302","Census Tract 233.02; Niagara County; New York","3679","502",
"1400000US36063023401","Census Tract 234.01; Niagara County; New York","7029","546",
"1400000US36063023402","Census Tract 234.02; Niagara County; New York","4549","544",
"1400000US36063023404","Census Tract 234.04; Niagara County; New York","4933","561",
"1400000US36063023405","Census Tract 234.05; Niagara County; New York","4067","468",
"1400000US36063023500","Census Tract 235; Niagara County; New York","2683","407",
"1400000US36063023600","Census Tract 236; Niagara County; New York","4065","425",
"1400000US36063023700","Census Tract 237; Niagara County; New York","2064","391",
"1400000US36063023800","Census Tract 238; Niagara County; New York","3233","417",
"1400000US36063023901","Census Tract 239.01; Niagara County; New York","4098","385",
"1400000US36063023902","Census Tract 239.02; Niagara County; New York","4665","554",
"1400000US36063024001","Census Tract 240.01; Niagara County; New York","5835","207",
"1400000US36063024002","Census Tract 240.02; Niagara County; New York","1972","203",
"1400000US36063024101","Census Tract 241.01; Niagara County; New York","3595","92",
"1400000US36063024102","Census Tract 241.02; Niagara County; New York","3070","142",
"1400000US36063024201","Census Tract 242.01; Niagara County; New York","6557","403",
"1400000US36063024202","Census Tract 242.02; Niagara County; New York","2735","406",
"1400000US36063024301","Census Tract 243.01; Niagara County; New York","1371","247",
